ticker,official_truth,last_timestamp,last_remaining_min,last_distance,last_proxy_side,final60_n,final60_mean_distance,final60_proxy_side,final90_n,final90_mean_distance,final90_proxy_side,final120_n,final120_mean_distance,final120_proxy_side,last_proxy_correct,final60_proxy_correct,final90_proxy_correct,final120_proxy_correct,abs_last_distance,distance_bucket,near_strike_proxy_risk,proxy_disagrees_with_official
KXBTC15M-26AUG252245-45,DOWN,2026-08-26 02:44:30.121538+00:00,0.4979743666666666,-66.61000000000058,DOWN,1,-66.61000000000058,DOWN,2,-61.450000000004366,DOWN,2,-61.450000000004366,DOWN,True,True,True,True,66.61000000000058,$50-$100,True,False
KXBTC15M-26AUG252300-00,DOWN,2026-08-26 02:59:15.455106+00:00,0.7424149,-40.61000000000058,DOWN,1,-40.61000000000058,DOWN,1,-40.61000000000058,DOWN,2,-32.88999999999942,DOWN,True,True,True,True,40.61000000000058,$25-$50,True,False
KXBTC15M-26AUG260000-00,UP,2026-08-26 03:59:24.257302+00:00,0.5957116333333333,27.85000000000582,UP,1,27.85000000000582,UP,2,22.285000000003492,UP,2,22.285000000003492,UP,True,True,True,True,27.85000000000582,$25-$50,True,False
KXBTC15M-26AUG260015-15,DOWN,2026-08-26 04:14:10.908754+00:00,0.8181874333333333,-94.85000000000582,DOWN,1,-94.85000000000582,DOWN,1,-94.85000000000582,DOWN,2,-74.66000000000349,DOWN,True,True,True,True,94.85000000000582,$50-$100,True,False
KXBTC15M-26AUG260030-30,DOWN,2026-08-26 04:29:26.495068+00:00,0.5584155333333333,-7.660000000003492,DOWN,1,-7.660000000003492,DOWN,2,7.869999999995343,UP,2,7.869999999995343,UP,True,True,False,False,7.660000000003492,$0-$25,True,False
KXBTC15M-26AUG260045-45,DOWN,2026-08-26 04:44:10.353446+00:00,0.8274425666666667,-28.50999999999476,DOWN,1,-28.50999999999476,DOWN,1,-28.50999999999476,DOWN,2,-24.419999999998254,DOWN,True,True,True,True,28.50999999999476,$25-$50,True,False
KXBTC15M-26AUG260100-00,DOWN,2026-08-26 04:59:48.260248+00:00,0.1956625333333333,-134.97000000000116,DOWN,1,-134.97000000000116,DOWN,2,-126.89500000000407,DOWN,3,-135.31000000000253,DOWN,True,True,True,True,134.97000000000116,$100-$200,False,False
KXBTC15M-26AUG260115-15,UP,2026-08-26 05:14:11.423830+00:00,0.8096028333333333,103.91000000000348,UP,1,103.91000000000348,UP,1,103.91000000000348,UP,2,100.94499999999971,UP,True,True,True,True,103.91000000000348,$100-$200,False,False
KXBTC15M-26AUG260130-30,UP,2026-08-26 05:29:53.285283+00:00,0.11191195,107.3799999999901,UP,2,90.35499999999593,UP,2,90.35499999999593,UP,3,74.67333333332984,UP,True,True,True,True,107.3799999999901,$100-$200,False,False
KXBTC15M-26AUG260145-45,UP,2026-08-26 05:44:10.694542+00:00,0.8217576333333334,87.1299999999901,UP,1,87.1299999999901,UP,1,87.1299999999901,UP,2,86.67499999999563,UP,True,True,True,True,87.1299999999901,$50-$100,True,False
KXBTC15M-26AUG260200-00,DOWN,2026-08-26 05:47:26.781908+00:00,12.553634866666666,-19.389999999999414,DOWN,0,,,0,,,0,,,True,False,False,False,19.389999999999414,$0-$25,True,False
KXBTC15M-26AUG260700-00,DOWN,2026-08-26 10:59:17.518065+00:00,0.70803225,-15.970000000001164,DOWN,1,-15.970000000001164,DOWN,1,-15.970000000001164,DOWN,2,-21.68000000000029,DOWN,True,True,True,True,15.970000000001164,$0-$25,True,False
KXBTC15M-26AUG260715-15,DOWN,2026-08-26 11:14:18.963859+00:00,0.6839356833333333,-29.60000000000582,DOWN,1,-29.60000000000582,DOWN,1,-29.60000000000582,DOWN,2,-30.514999999999418,DOWN,True,True,True,True,29.60000000000582,$25-$50,True,False
KXBTC15M-26AUG260730-30,DOWN,2026-08-26 11:29:51.695557+00:00,0.1384073833333333,-71.72000000000116,DOWN,1,-71.72000000000116,DOWN,2,-72.625,DOWN,3,-68.62666666666337,DOWN,True,True,True,True,71.72000000000116,$50-$100,True,False
KXBTC15M-26AUG260745-45,DOWN,2026-08-26 11:44:52.995294+00:00,0.1167450999999999,-158.06000000001222,DOWN,1,-158.06000000001222,DOWN,2,-155.16500000000815,DOWN,3,-160.48000000000562,DOWN,True,True,True,True,158.06000000001222,$100-$200,False,False
KXBTC15M-26AUG260800-00,DOWN,2026-08-26 11:59:28.218948+00:00,0.5296841999999999,-9.69999999999709,DOWN,1,-9.69999999999709,DOWN,2,5.709999999999127,UP,2,5.709999999999127,UP,True,True,False,False,9.69999999999709,$0-$25,True,False
KXBTC15M-26AUG260815-15,DOWN,2026-08-26 12:14:54.043001+00:00,0.0992833166666666,-83.95000000001164,DOWN,1,-83.95000000001164,DOWN,2,-58.54000000000815,DOWN,3,-56.980000000005624,DOWN,True,True,True,True,83.95000000001164,$50-$100,True,False
KXBTC15M-26AUG260830-30,UP,2026-08-26 12:29:24.061828+00:00,0.5989695333333334,227.39999999999415,UP,1,227.39999999999415,UP,2,230.33499999999913,UP,2,230.33499999999913,UP,True,True,True,True,227.39999999999415,$200-$500,False,False
KXBTC15M-26AUG260845-45,DOWN,2026-08-26 12:44:55.623890+00:00,0.0729351666666666,-361.1100000000006,DOWN,2,-320.01000000000204,DOWN,2,-320.01000000000204,DOWN,3,-321.4833333333372,DOWN,True,True,True,True,361.1100000000006,$200-$500,False,False
KXBTC15M-26AUG260900-00,UP,2026-08-26 12:59:30.809425+00:00,0.4865095833333333,16.839999999996508,UP,1,16.839999999996508,UP,2,37.124999999992724,UP,2,37.124999999992724,UP,True,True,True,True,16.839999999996508,$0-$25,True,False
KXBTC15M-26AUG260915-15,DOWN,2026-08-26 13:14:57.251045+00:00,0.0458159166666666,-227.92999999999304,DOWN,2,-240.5799999999945,DOWN,2,-240.5799999999945,DOWN,3,-258.893333333331,DOWN,True,True,True,True,227.92999999999304,$200-$500,False,False
KXBTC15M-26AUG260930-30,DOWN,2026-08-26 13:29:31.137353+00:00,0.4810441166666666,-65.19999999999709,DOWN,1,-65.19999999999709,DOWN,2,-71.79499999999825,DOWN,2,-71.79499999999825,DOWN,True,True,True,True,65.19999999999709,$50-$100,True,False
KXBTC15M-26AUG260945-45,UP,2026-08-26 13:44:35.494472+00:00,0.4084254666666667,412.7399999999907,UP,1,412.7399999999907,UP,2,412.70499999999447,UP,2,412.70499999999447,UP,True,True,True,True,412.7399999999907,$200-$500,False,False
KXBTC15M-26AUG261000-00,DOWN,2026-08-26 13:59:39.684666+00:00,0.3385889,-1.5199999999895226,DOWN,1,-1.5199999999895226,DOWN,2,-20.53499999998894,DOWN,2,-20.53499999998894,DOWN,True,True,True,True,1.5199999999895226,$0-$25,True,False
KXBTC15M-26AUG261015-15,UP,2026-08-26 14:14:12.277098+00:00,0.7953817,39.40999999998894,UP,1,39.40999999998894,UP,1,39.40999999998894,UP,2,65.87499999999272,UP,True,True,True,True,39.40999999998894,$25-$50,True,False
KXBTC15M-26AUG261030-30,DOWN,2026-08-26 14:29:14.548718+00:00,0.7575213666666667,-241.47999999999595,DOWN,1,-241.47999999999595,DOWN,1,-241.47999999999595,DOWN,2,-254.47000000000116,DOWN,True,True,True,True,241.47999999999595,$200-$500,False,False
KXBTC15M-26AUG261045-45,DOWN,2026-08-26 14:44:19.761805+00:00,0.6706365833333333,-230.13000000000463,DOWN,1,-230.13000000000463,DOWN,1,-230.13000000000463,DOWN,2,-211.30500000000757,DOWN,True,True,True,True,230.13000000000463,$200-$500,False,False
KXBTC15M-26AUG261100-00,DOWN,2026-08-26 14:59:20.835316+00:00,0.6527447333333334,-169.8000000000029,DOWN,1,-169.8000000000029,DOWN,1,-169.8000000000029,DOWN,2,-176.6600000000035,DOWN,True,True,True,True,169.8000000000029,$100-$200,False,False
KXBTC15M-26AUG261115-15,UP,2026-08-26 15:14:47.475823+00:00,0.2087362833333333,22.27999999999884,UP,1,22.27999999999884,UP,2,27.75,UP,2,27.75,UP,True,True,True,True,22.27999999999884,$0-$25,True,False
KXBTC15M-26AUG261130-30,UP,2026-08-26 15:29:12.062355+00:00,0.7989607500000001,267.9400000000023,UP,1,267.9400000000023,UP,1,267.9400000000023,UP,2,281.6450000000041,UP,True,True,True,True,267.9400000000023,$200-$500,False,False
KXBTC15M-26AUG261145-45,DOWN,2026-08-26 15:44:43.932466+00:00,0.2677922333333333,-88.97999999999593,DOWN,1,-88.97999999999593,DOWN,2,-83.95499999999447,DOWN,2,-83.95499999999447,DOWN,True,True,True,True,88.97999999999593,$50-$100,True,False
KXBTC15M-26AUG261200-00,DOWN,2026-08-26 15:59:46.401778+00:00,0.2266370333333333,-62.58999999999651,DOWN,1,-62.58999999999651,DOWN,2,-26.089999999996508,DOWN,3,-7.623333333331781,DOWN,True,True,True,True,62.58999999999651,$50-$100,True,False
KXBTC15M-26AUG261215-15,UP,2026-08-26 16:10:54.179107+00:00,4.097014883333333,142.8399999999965,UP,0,,,0,,,0,,,True,False,False,False,142.8399999999965,$100-$200,False,False
KXBTC15M-26AUG261230-30,DOWN,2026-08-26 16:29:57.576152+00:00,0.0403974666666666,0.9700000000011642,UP,2,-12.00499999999738,DOWN,2,-12.00499999999738,DOWN,3,-23.17666666666143,DOWN,False,True,True,True,0.9700000000011642,$0-$25,True,True
KXBTC15M-26AUG261245-45,DOWN,2026-08-26 16:44:58.968748+00:00,0.0171875333333333,-161.82000000000698,DOWN,2,-175.1600000000035,DOWN,2,-175.1600000000035,DOWN,3,-159.463333333338,DOWN,True,True,True,True,161.82000000000698,$100-$200,False,False
KXBTC15M-26AUG261300-00,UP,2026-08-26 16:59:09.403576+00:00,0.8432737333333333,103.52999999999884,UP,1,103.52999999999884,UP,1,103.52999999999884,UP,2,124.75,UP,True,True,True,True,103.52999999999884,$100-$200,False,False
KXBTC15M-26AUG261315-15,UP,2026-08-26 17:14:42.837927+00:00,0.28603455,128.42999999999302,UP,1,128.42999999999302,UP,2,134.6999999999971,UP,2,134.6999999999971,UP,True,True,True,True,128.42999999999302,$100-$200,False,False
KXBTC15M-26AUG261330-30,UP,2026-08-26 17:29:44.904751+00:00,0.2515874833333333,382.0,UP,1,382.0,UP,2,362.0749999999971,UP,2,362.0749999999971,UP,True,True,True,True,382.0,$200-$500,False,False
KXBTC15M-26AUG261345-45,UP,2026-08-26 17:44:47.465199+00:00,0.20891335,23.619999999995343,UP,1,23.619999999995343,UP,2,44.470000000001164,UP,3,57.40666666666706,UP,True,True,True,True,23.619999999995343,$0-$25,True,False
KXBTC15M-26AUG261400-00,DOWN,2026-08-26 17:59:48.267871+00:00,0.1955354833333333,-106.10000000000582,DOWN,1,-106.10000000000582,DOWN,2,-102.52000000000407,DOWN,3,-85.3433333333378,DOWN,True,True,True,True,106.10000000000582,$100-$200,False,False
KXBTC15M-26AUG261415-15,UP,2026-08-26 18:14:26.944466+00:00,0.5509255666666667,143.85000000000582,UP,1,143.85000000000582,UP,2,171.43500000000495,UP,2,171.43500000000495,UP,True,True,True,True,143.85000000000582,$100-$200,False,False
KXBTC15M-26AUG261430-30,DOWN,2026-08-26 18:29:25.835397+00:00,0.56941005,-105.07000000000698,DOWN,1,-105.07000000000698,DOWN,2,-119.75000000000728,DOWN,2,-119.75000000000728,DOWN,True,True,True,True,105.07000000000698,$100-$200,False,False
KXBTC15M-26AUG261445-45,DOWN,2026-08-26 18:44:58.221634+00:00,0.0296394333333333,-178.18000000000757,DOWN,2,-176.1600000000035,DOWN,2,-176.1600000000035,DOWN,3,-172.61000000000058,DOWN,True,True,True,True,178.18000000000757,$100-$200,False,False
KXBTC15M-26AUG261500-00,UP,2026-08-26 18:59:07.103963+00:00,0.8816006166666667,196.5399999999936,UP,1,196.5399999999936,UP,1,196.5399999999936,UP,2,184.70499999999447,UP,True,True,True,True,196.5399999999936,$100-$200,False,False
KXBTC15M-26AUG261515-15,DOWN,2026-08-26 19:14:39.811251+00:00,0.33647915,-101.19999999999708,DOWN,1,-101.19999999999708,DOWN,2,-93.37000000000262,DOWN,2,-93.37000000000262,DOWN,True,True,True,True,101.19999999999708,$100-$200,False,False
KXBTC15M-26AUG261530-30,UP,2026-08-26 19:29:21.484783+00:00,0.6419202833333333,147.0,UP,1,147.0,UP,1,147.0,UP,2,163.27000000000407,UP,True,True,True,True,147.0,$100-$200,False,False
KXBTC15M-26AUG261545-45,DOWN,2026-08-26 19:44:54.516396+00:00,0.0913934,-95.7899999999936,DOWN,2,-108.22999999999593,DOWN,2,-108.22999999999593,DOWN,3,-110.27999999999884,DOWN,True,True,True,True,95.7899999999936,$50-$100,True,False
KXBTC15M-26AUG261600-00,UP,2026-08-26 19:59:30.501626+00:00,0.4916395666666666,44.55999999999767,UP,1,44.55999999999767,UP,2,37.08499999999913,UP,2,37.08499999999913,UP,True,True,True,True,44.55999999999767,$25-$50,True,False
KXBTC15M-26AUG261615-15,DOWN,2026-08-26 20:14:35.756180+00:00,0.4040636666666666,-29.20999999999185,DOWN,1,-29.20999999999185,DOWN,2,-12.924999999995634,DOWN,2,-12.924999999995634,DOWN,True,True,True,True,29.20999999999185,$25-$50,True,False
KXBTC15M-26AUG261630-30,DOWN,2026-08-26 20:29:15.492360+00:00,0.7417940000000001,-38.63999999999942,DOWN,1,-38.63999999999942,DOWN,1,-38.63999999999942,DOWN,2,-41.95999999999913,DOWN,True,True,True,True,38.63999999999942,$25-$50,True,False
KXBTC15M-26AUG261645-45,UP,2026-08-26 20:44:49.383406+00:00,0.1769432333333333,4.869999999995343,UP,1,4.869999999995343,UP,2,20.344999999993888,UP,3,22.616666666658904,UP,True,True,True,True,4.869999999995343,$0-$25,True,False
KXBTC15M-26AUG261700-00,UP,2026-08-26 20:59:50.237251+00:00,0.1627124833333333,45.99000000000524,UP,1,45.99000000000524,UP,2,46.020000000004075,UP,3,43.99666666666841,UP,True,True,True,True,45.99000000000524,$25-$50,True,False
KXBTC15M-26AUG261715-15,UP,2026-08-26 21:14:50.159462+00:00,0.1640089666666666,313.75,UP,1,313.75,UP,2,298.6849999999977,UP,3,272.6466666666626,UP,True,True,True,True,313.75,$200-$500,False,False
KXBTC15M-26AUG261730-30,DOWN,2026-08-26 21:29:52.175083+00:00,0.1304152833333333,12.180000000007569,UP,1,12.180000000007569,UP,2,-9.169999999990978,DOWN,3,-14.53666666665716,DOWN,False,False,True,True,12.180000000007569,$0-$25,True,True
KXBTC15M-26AUG261745-45,DOWN,2026-08-26 21:44:56.384963+00:00,0.0602506166666666,-50.30000000000291,DOWN,2,-41.32499999999709,DOWN,2,-41.32499999999709,DOWN,3,-43.01999999999922,DOWN,True,True,True,True,50.30000000000291,$50-$100,True,False
KXBTC15M-26AUG261800-00,UP,2026-08-26 21:59:08.975905+00:00,0.8504015833333334,42.229999999995925,UP,1,42.229999999995925,UP,1,42.229999999995925,UP,2,38.28499999999622,UP,True,True,True,True,42.229999999995925,$25-$50,True,False
KXBTC15M-26AUG261815-15,UP,2026-08-26 22:14:23.420560+00:00,0.6096573333333333,-25.330000000001743,DOWN,1,-25.330000000001743,DOWN,2,-14.2300000000032,DOWN,2,-14.2300000000032,DOWN,False,False,False,False,25.330000000001743,$25-$50,True,True
KXBTC15M-26AUG261830-30,UP,2026-08-26 22:29:26.548803+00:00,0.55751995,34.80000000000291,UP,1,34.80000000000291,UP,2,64.05000000000291,UP,2,64.05000000000291,UP,True,True,True,True,34.80000000000291,$25-$50,True,False
KXBTC15M-26AUG261845-45,DOWN,2026-08-26 22:44:28.169204+00:00,0.5305132666666666,-144.41999999999825,DOWN,1,-144.41999999999825,DOWN,2,-141.79499999999825,DOWN,2,-141.79499999999825,DOWN,True,True,True,True,144.41999999999825,$100-$200,False,False
KXBTC15M-26AUG261900-00,UP,2026-08-26 22:48:32.136920+00:00,11.464384666666666,-15.910000000003492,DOWN,0,,,0,,,0,,,False,False,False,False,15.910000000003492,$0-$25,True,True
KXBTC15M-26AUG262330-30,UP,2026-08-27 03:29:38.629801+00:00,0.3561699833333333,212.94000000000236,UP,1,212.94000000000236,UP,2,214.8000000000029,UP,2,214.8000000000029,UP,True,True,True,True,212.94000000000236,$200-$500,False,False
KXBTC15M-26AUG262345-45,DOWN,2026-08-27 03:44:14.200857+00:00,0.76331905,-18.85000000000582,DOWN,1,-18.85000000000582,DOWN,1,-18.85000000000582,DOWN,2,-18.42000000000553,DOWN,True,True,True,True,18.85000000000582,$0-$25,True,False
KXBTC15M-26AUG270000-00,DOWN,2026-08-27 03:59:22.008732+00:00,0.6331878,-67.47000000000116,DOWN,1,-67.47000000000116,DOWN,1,-67.47000000000116,DOWN,2,-63.88500000000204,DOWN,True,True,True,True,67.47000000000116,$50-$100,True,False
KXBTC15M-26AUG270015-15,UP,2026-08-27 04:14:51.288612+00:00,0.1451897999999999,23.960000000006403,UP,1,23.960000000006403,UP,2,20.810000000004948,UP,3,19.37666666667307,UP,True,True,True,True,23.960000000006403,$0-$25,True,False
KXBTC15M-26AUG270030-30,DOWN,2026-08-27 04:29:25.494081+00:00,0.5750986499999999,-72.0,DOWN,1,-72.0,DOWN,2,-61.654999999998836,DOWN,2,-61.654999999998836,DOWN,True,True,True,True,72.0,$50-$100,True,False
KXBTC15M-26AUG270045-45,UP,2026-08-27 04:44:32.446014+00:00,0.4592330999999999,11.64999999999418,UP,1,11.64999999999418,UP,2,4.559999999997672,UP,2,4.559999999997672,UP,True,True,True,True,11.64999999999418,$0-$25,True,False
KXBTC15M-26AUG270100-00,DOWN,2026-08-27 04:59:06.225698+00:00,0.8962383666666667,-30.90000000000873,DOWN,1,-30.90000000000873,DOWN,1,-30.90000000000873,DOWN,2,-42.04000000000815,DOWN,True,True,True,True,30.90000000000873,$25-$50,True,False
KXBTC15M-26AUG270115-15,DOWN,2026-08-27 05:14:47.225790+00:00,0.2129035,-139.17999999999302,DOWN,1,-139.17999999999302,DOWN,2,-113.62999999999738,DOWN,2,-113.62999999999738,DOWN,True,True,True,True,139.17999999999302,$100-$200,False,False
KXBTC15M-26AUG270130-30,UP,2026-08-27 05:29:21.090613+00:00,0.6484897833333334,-4.990000000005239,DOWN,1,-4.990000000005239,DOWN,1,-4.990000000005239,DOWN,2,25.694999999992433,UP,False,False,False,True,4.990000000005239,$0-$25,True,True
KXBTC15M-26AUG270145-45,UP,2026-08-27 05:44:57.748232+00:00,0.0375294666666666,51.83000000000175,UP,2,44.26499999999942,UP,2,44.26499999999942,UP,3,50.370000000000196,UP,True,True,True,True,51.83000000000175,$50-$100,True,False
KXBTC15M-26AUG270200-00,UP,2026-08-27 05:59:30.141298+00:00,0.4976450333333334,170.58000000000175,UP,1,170.58000000000175,UP,2,152.47500000000582,UP,2,152.47500000000582,UP,True,True,True,True,170.58000000000175,$100-$200,False,False
KXBTC15M-26AUG270215-15,DOWN,2026-08-27 06:14:34.300795+00:00,0.4283200833333333,-211.4700000000012,DOWN,1,-211.4700000000012,DOWN,2,-221.02500000000146,DOWN,2,-221.02500000000146,DOWN,True,True,True,True,211.4700000000012,$200-$500,False,False
KXBTC15M-26AUG270230-30,DOWN,2026-08-27 06:29:06.647828+00:00,0.8892028666666667,-54.070000000006985,DOWN,1,-54.070000000006985,DOWN,1,-54.070000000006985,DOWN,2,-32.450000000004366,DOWN,True,True,True,True,54.070000000006985,$50-$100,True,False
KXBTC15M-26AUG270245-45,UP,2026-08-27 06:44:58.781045+00:00,0.0203159166666666,84.27000000000407,UP,2,84.2100000000064,UP,2,84.2100000000064,UP,3,84.20333333333838,UP,True,True,True,True,84.27000000000407,$50-$100,True,False
KXBTC15M-26AUG270300-00,UP,2026-08-27 06:59:08.795725+00:00,0.8534045833333334,100.75,UP,1,100.75,UP,1,100.75,UP,2,92.31999999999971,UP,True,True,True,True,100.75,$100-$200,False,False
KXBTC15M-26AUG270515-15,UP,2026-08-27 09:14:18.288962+00:00,0.6951839666666667,112.97000000000116,UP,1,112.97000000000116,UP,1,112.97000000000116,UP,2,113.32500000000437,UP,True,True,True,True,112.97000000000116,$100-$200,False,False
KXBTC15M-26AUG270530-30,UP,2026-08-27 09:29:57.546251+00:00,0.0408958166666666,643.1199999999953,UP,2,611.189999999995,UP,2,611.189999999995,UP,3,599.0966666666596,UP,True,True,True,True,643.1199999999953,$500+,False,False
KXBTC15M-26AUG270545-45,DOWN,2026-08-27 09:44:10.375867+00:00,0.8270688833333334,-216.66999999999825,DOWN,1,-216.66999999999825,DOWN,1,-216.66999999999825,DOWN,2,-243.15499999999884,DOWN,True,True,True,True,216.66999999999825,$200-$500,False,False
KXBTC15M-26AUG270600-00,DOWN,2026-08-27 09:59:50.685326+00:00,0.1552445666666666,-268.3600000000006,DOWN,1,-268.3600000000006,DOWN,2,-298.01000000000204,DOWN,3,-289.2666666666676,DOWN,True,True,True,True,268.3600000000006,$200-$500,False,False
KXBTC15M-26AUG270615-15,DOWN,2026-08-27 10:14:08.562697+00:00,0.8572883833333333,-26.210000000006403,DOWN,1,-26.210000000006403,DOWN,1,-26.210000000006403,DOWN,2,10.744999999995343,UP,True,True,True,False,26.210000000006403,$25-$50,True,False
KXBTC15M-26AUG270630-30,DOWN,2026-08-27 10:29:49.702256+00:00,0.1716290666666666,-250.5500000000029,DOWN,1,-250.5500000000029,DOWN,2,-242.69000000000233,DOWN,3,-255.3466666666694,DOWN,True,True,True,True,250.5500000000029,$200-$500,False,False
KXBTC15M-26AUG270645-45,DOWN,2026-08-27 10:44:54.372138+00:00,0.0937977,-55.91000000000349,DOWN,2,-41.66500000000087,DOWN,2,-41.66500000000087,DOWN,3,-50.92666666666628,DOWN,True,True,True,True,55.91000000000349,$50-$100,True,False
KXBTC15M-26AUG270700-00,DOWN,2026-08-27 10:59:08.265761+00:00,0.8622373166666667,-45.189999999987776,DOWN,1,-45.189999999987776,DOWN,1,-45.189999999987776,DOWN,2,-46.20999999999185,DOWN,True,True,True,True,45.189999999987776,$25-$50,True,False
KXBTC15M-26AUG270745-45,DOWN,2026-08-27 11:44:40.878938+00:00,0.3186843666666666,-103.55999999999769,DOWN,1,-103.55999999999769,DOWN,2,-97.7899999999936,DOWN,2,-97.7899999999936,DOWN,True,True,True,True,103.55999999999769,$100-$200,False,False
KXBTC15M-26AUG270800-00,UP,2026-08-27 11:59:41.547942+00:00,0.3075343,39.25,UP,1,39.25,UP,2,45.92500000000291,UP,2,45.92500000000291,UP,True,True,True,True,39.25,$25-$50,True,False
KXBTC15M-26AUG270815-15,UP,2026-08-27 12:14:41.941844+00:00,0.3009692666666667,24.839999999996508,UP,1,24.839999999996508,UP,2,-3.1750000000029104,DOWN,2,-3.1750000000029104,DOWN,True,True,False,False,24.839999999996508,$0-$25,True,False
KXBTC15M-26AUG270830-30,UP,2026-08-27 12:29:46.030770+00:00,0.2328204999999999,43.25,UP,1,43.25,UP,2,44.41000000000349,UP,2,44.41000000000349,UP,True,True,True,True,43.25,$25-$50,True,False
KXBTC15M-26AUG270845-45,DOWN,2026-08-27 12:44:23.661305+00:00,0.6056449166666666,-273.9700000000012,DOWN,1,-273.9700000000012,DOWN,1,-273.9700000000012,DOWN,2,-268.9700000000012,DOWN,True,True,True,True,273.9700000000012,$200-$500,False,False
KXBTC15M-26AUG270900-00,DOWN,2026-08-27 12:59:26.018025+00:00,0.56636625,-27.610000000000586,DOWN,1,-27.610000000000586,DOWN,2,-2.8949999999968004,DOWN,2,-2.8949999999968004,DOWN,True,True,True,True,27.610000000000586,$25-$50,True,False
KXBTC15M-26AUG270915-15,UP,2026-08-27 13:14:34.442582+00:00,0.4259569666666666,79.3299999999872,UP,1,79.3299999999872,UP,2,70.07499999998981,UP,2,70.07499999998981,UP,True,True,True,True,79.3299999999872,$50-$100,True,False
KXBTC15M-26AUG270930-30,UP,2026-08-27 13:29:40.181572+00:00,0.3303071333333333,1.4700000000011642,UP,1,1.4700000000011642,UP,2,28.245000000002623,UP,2,28.245000000002623,UP,True,True,True,True,1.4700000000011642,$0-$25,True,False
KXBTC15M-26AUG270945-45,DOWN,2026-08-27 13:44:14.352724+00:00,0.7607879333333333,-41.5,DOWN,1,-41.5,DOWN,1,-41.5,DOWN,2,-65.43000000000029,DOWN,True,True,True,True,41.5,$25-$50,True,False
KXBTC15M-26AUG271000-00,UP,2026-08-27 13:59:20.863731+00:00,0.65227115,278.09000000001106,UP,1,278.09000000001106,UP,1,278.09000000001106,UP,2,258.18000000000757,UP,True,True,True,True,278.09000000001106,$200-$500,False,False
KXBTC15M-26AUG271015-15,DOWN,2026-08-27 14:14:28.485557+00:00,0.5252407166666667,-106.51999999998952,DOWN,1,-106.51999999998952,DOWN,2,-120.64499999998952,DOWN,2,-120.64499999998952,DOWN,True,True,True,True,106.51999999998952,$100-$200,False,False
KXBTC15M-26AUG271030-30,UP,2026-08-27 14:29:12.819154+00:00,0.7863474333333333,390.08000000000175,UP,1,390.08000000000175,UP,1,390.08000000000175,UP,2,391.06000000000495,UP,True,True,True,True,390.08000000000175,$200-$500,False,False
KXBTC15M-26AUG271045-45,UP,2026-08-27 14:44:19.679746+00:00,0.6720042333333333,502.3600000000006,UP,1,502.3600000000006,UP,1,502.3600000000006,UP,2,485.5149999999994,UP,True,True,True,True,502.3600000000006,$500+,False,False
KXBTC15M-26AUG271100-00,DOWN,2026-08-27 14:59:50.172378+00:00,0.1637937,-161.2899999999936,DOWN,1,-161.2899999999936,DOWN,2,-155.64999999999418,DOWN,3,-165.49666666666357,DOWN,True,True,True,True,161.2899999999936,$100-$200,False,False
KXBTC15M-26AUG271115-15,UP,2026-08-27 15:14:23.237884+00:00,0.6127019333333333,491.429999999993,UP,1,491.429999999993,UP,1,491.429999999993,UP,2,484.15499999999884,UP,True,True,True,True,491.429999999993,$200-$500,False,False
KXBTC15M-26AUG271130-30,DOWN,2026-08-27 15:29:25.503570+00:00,0.5749405,-47.86000000000058,DOWN,1,-47.86000000000058,DOWN,2,-58.95999999999913,DOWN,2,-58.95999999999913,DOWN,True,True,True,True,47.86000000000058,$25-$50,True,False
KXBTC15M-26AUG271145-45,DOWN,2026-08-27 15:44:27.146729+00:00,0.5475545166666667,-81.36000000000058,DOWN,1,-81.36000000000058,DOWN,2,-64.09500000000116,DOWN,2,-64.09500000000116,DOWN,True,True,True,True,81.36000000000058,$50-$100,True,False
KXBTC15M-26AUG271200-00,DOWN,2026-08-27 15:59:54.190392+00:00,0.0968268,-220.4300000000076,DOWN,1,-220.4300000000076,DOWN,2,-190.5100000000093,DOWN,3,-174.23666666667364,DOWN,True,True,True,True,220.4300000000076,$200-$500,False,False
KXBTC15M-26AUG271215-15,UP,2026-08-27 16:14:24.179864+00:00,0.5970022666666667,62.80000000000291,UP,1,62.80000000000291,UP,2,125.97500000000583,UP,2,125.97500000000583,UP,True,True,True,True,62.80000000000291,$50-$100,True,False
KXBTC15M-26AUG271230-30,UP,2026-08-27 16:29:25.353449+00:00,0.5774425166666667,38.75,UP,1,38.75,UP,2,45.68999999999505,UP,2,45.68999999999505,UP,True,True,True,True,38.75,$25-$50,True,False
KXBTC15M-26AUG271245-45,UP,2026-08-27 16:44:57.183704+00:00,0.0469382666666666,165.25,UP,2,118.20000000000437,UP,2,118.20000000000437,UP,3,87.49666666666842,UP,True,True,True,True,165.25,$100-$200,False,False
KXBTC15M-26AUG271300-00,DOWN,2026-08-27 16:59:57.410350+00:00,0.0431608333333333,-192.38000000000463,DOWN,2,-196.01000000000204,DOWN,2,-196.01000000000204,DOWN,3,-191.113333333337,DOWN,True,True,True,True,192.38000000000463,$100-$200,False,False
KXBTC15M-26AUG271315-15,UP,2026-08-27 17:14:38.270187+00:00,0.36216355,216.4100000000035,UP,1,216.4100000000035,UP,2,216.74500000000262,UP,2,216.74500000000262,UP,True,True,True,True,216.4100000000035,$200-$500,False,False
